Dtime,Velocity,Depth
2008-01-19 00:06:20,1.7,-44.500000000003325
2008-01-19 00:06:25,1.7,-53.00000000000332
2008-01-19 00:06:30,2.1,-63.50000000000332
2008-01-19 00:06:35,2.0,-73.50000000000333
2008-01-19 00:06:40,2.0,-83.50000000000333
2008-01-19 00:06:45,2.0,-93.50000000000333
2008-01-19 00:06:50,2.2,-104.50000000000331
2008-01-19 00:06:55,2.1,-115.00000000000333
2008-01-19 00:07:00,2.4,-127.00000000000331
2008-01-19 00:07:05,0.9,-131.5000000000033
2008-01-19 00:07:10,0.0,-131.5000000000033
2008-01-19 00:07:15,0.0,-131.5000000000033
2008-01-19 00:07:20,0.1,-132.00000000000333
2008-01-19 00:07:25,-0.2,-131.00000000000333
2008-01-19 00:07:30,0.1,-131.50000000000333
2008-01-19 00:07:35,0.0,-131.50000000000333
2008-01-19 00:07:40,-0.1,-131.00000000000333
2008-01-19 00:07:45,0.0,-131.00000000000333
2008-01-19 00:07:50,0.0,-131.00000000000333
2008-01-19 00:07:55,0.0,-131.00000000000333
2008-01-19 00:08:00,0.0,-131.00000000000333
2008-01-19 00:08:05,0.0,-131.00000000000333
2008-01-19 00:08:10,0.1,-131.50000000000333
2008-01-19 00:08:15,-0.5,-129.00000000000333
2008-01-19 00:08:20,0.3,-130.50000000000333
2008-01-19 00:08:25,0.2,-131.50000000000333
2008-01-19 00:08:30,0.0,-131.50000000000333
2008-01-19 00:08:35,0.0,-131.50000000000333
2008-01-19 00:08:40,0.1,-132.00000000000333
2008-01-19 00:08:45,0.0,-132.00000000000333
2008-01-19 00:08:50,-0.1,-131.50000000000333
2008-01-19 00:08:55,0.0,-131.50000000000333
2008-01-19 00:09:00,0.0,-131.50000000000333
2008-01-19 00:09:05,-0.1,-131.00000000000333
2008-01-19 00:09:10,0.3,-132.50000000000333
2008-01-19 00:09:15,-0.1,-132.00000000000333
2008-01-19 00:09:20,0.0,-132.00000000000333
2008-01-19 00:09:25,0.0,-132.00000000000333
2008-01-19 00:09:30,0.0,-132.00000000000333
2008-01-19 00:09:35,0.1,-132.50000000000333
2008-01-19 00:09:40,-0.1,-132.00000000000333
2008-01-19 00:09:45,-0.8,-128.0000000000033
2008-01-19 00:09:50,-1.2,-122.00000000000331
2008-01-19 00:09:55,-1.5,-114.50000000000331
2008-01-19 00:10:00,-1.7,-106.00000000000333
2008-01-19 00:10:05,-1.5,-98.50000000000333
2008-01-19 00:10:10,-1.8,-89.50000000000331
2008-01-19 00:10:15,-1.7,-81.00000000000333
2008-01-19 00:10:20,-1.8,-72.00000000000331
2008-01-19 00:10:25,-1.6,-64.00000000000331
2008-01-19 00:10:30,-1.9,-54.50000000000331
2008-01-19 00:10:35,-1.8,-45.50000000000331
2008-01-19 00:10:40,-1.8,-36.50000000000331
2008-01-19 00:10:45,-1.8,-27.50000000000331
2008-01-19 00:10:50,-1.9,-18.000000000003315
2008-01-19 00:10:55,-1.5,-10.500000000003313
2008-01-19 00:11:00,-1.9,-1.0000000000033138
2008-01-19 00:11:05,-0.2,-3.313738172749936e-12
2008-01-19 00:11:10,0.0,-3.313738172749936e-12
2008-01-19 00:11:15,0.0,-3.313738172749936e-12
2008-01-19 00:11:20,0.0,-3.313738172749936e-12
2008-01-19 00:11:25,0.0,-3.313738172749936e-12
2008-01-19 00:11:30,0.0,-3.313738172749936e-12
2008-01-19 00:11:35,0.0,-3.313738172749936e-12
2008-01-19 00:11:40,0.0,-3.313738172749936e-12
2008-01-19 00:11:45,0.0,-3.313738172749936e-12
2008-01-19 00:11:50,0.0,-3.313738172749936e-12
2008-01-19 00:11:55,0.0,-3.313738172749936e-12
2008-01-19 00:12:00,0.0,-3.313738172749936e-12
2008-01-19 00:12:05,0.0,-3.313738172749936e-12
2008-01-19 00:12:10,0.0,-3.313738172749936e-12
2008-01-19 00:12:15,0.0,-3.313738172749936e-12
2008-01-19 00:12:20,0.0,-3.313738172749936e-12
2008-01-19 00:12:25,0.0,-3.313738172749936e-12
2008-01-19 00:12:30,0.0,-3.313738172749936e-12
2008-01-19 00:12:35,0.1,-0.5000000000033138
2008-01-19 00:12:40,-0.1,-3.313738172749936e-12
2008-01-19 00:12:45,0.1,-0.5000000000033138
2008-01-19 00:12:50,-0.1,-3.313738172749936e-12
2008-01-19 00:12:55,0.0,-3.313738172749936e-12
2008-01-19 00:13:00,0.2,-1.0000000000033138
2008-01-19 00:13:05,1.6,-9.000000000003315
2008-01-19 00:13:10,1.6,-17.000000000003315
2008-01-19 00:13:15,1.6,-25.00000000000331
2008-01-19 00:13:20,1.8,-34.00000000000331
2008-01-19 00:13:25,1.7,-42.50000000000331
2008-01-19 00:13:30,1.9,-52.00000000000331
2008-01-19 00:13:35,1.8,-61.00000000000332
2008-01-19 00:13:40,2.1,-71.50000000000331
2008-01-19 00:13:45,2.0,-81.50000000000333
2008-01-19 00:13:50,2.2,-92.50000000000333
2008-01-19 00:13:55,2.4,-104.50000000000331
2008-01-19 00:14:00,2.4,-116.50000000000331
2008-01-19 00:14:05,2.6,-129.50000000000333
2008-01-19 00:14:10,0.3,-131.00000000000333
2008-01-19 00:14:15,0.0,-131.00000000000333
2008-01-19 00:14:20,0.0,-131.00000000000333
2008-01-19 00:14:25,0.2,-132.00000000000333
2008-01-19 00:14:30,-0.2,-131.00000000000333
2008-01-19 00:14:35,0.1,-131.50000000000333
2008-01-19 00:14:40,0.0,-131.50000000000333
2008-01-19 00:14:45,-0.1,-131.00000000000333
2008-01-19 00:14:50,0.1,-131.50000000000333
2008-01-19 00:14:55,-0.1,-131.00000000000333
2008-01-19 00:15:00,0.1,-131.50000000000333
2008-01-19 00:15:05,-0.2,-130.50000000000333
2008-01-19 00:15:10,0.3,-132.00000000000333
2008-01-19 00:15:15,0.0,-132.00000000000333
2008-01-19 00:15:20,0.0,-132.00000000000333
2008-01-19 00:15:25,-0.2,-131.00000000000333
2008-01-19 00:15:30,0.1,-131.50000000000335
2008-01-19 00:15:35,0.0,-131.50000000000335
2008-01-19 00:15:40,-0.2,-130.50000000000335
2008-01-19 00:15:45,0.2,-131.50000000000335
2008-01-19 00:15:50,-0.2,-130.50000000000335
2008-01-19 00:15:55,0.3,-132.00000000000335
2008-01-19 00:16:00,0.0,-132.00000000000335
2008-01-19 00:16:05,0.0,-132.00000000000335
2008-01-19 00:16:10,0.0,-132.00000000000335
2008-01-19 00:16:15,-0.1,-131.50000000000335
2008-01-19 00:16:20,0.1,-132.00000000000335
2008-01-19 00:16:25,-0.2,-131.00000000000335
2008-01-19 00:16:30,0.1,-131.50000000000335
2008-01-19 00:16:35,-0.2,-130.50000000000335
2008-01-19 00:16:40,0.3,-132.00000000000335
2008-01-19 00:16:45,-0.1,-131.50000000000335
2008-01-19 00:16:50,0.1,-132.00000000000335
2008-01-19 00:16:55,-0.1,-131.50000000000335
2008-01-19 00:17:00,0.1,-132.00000000000335
2008-01-19 00:17:05,0.1,-132.50000000000338
2008-01-19 00:17:10,-0.2,-131.50000000000338
2008-01-19 00:17:15,0.2,-132.50000000000338
2008-01-19 00:17:20,-0.1,-132.00000000000335
2008-01-19 00:17:25,-1.5,-124.50000000000337
2008-01-19 00:17:30,-1.8,-115.50000000000337
2008-01-19 00:17:35,-2.0,-105.50000000000337
2008-01-19 00:17:40,-1.6,-97.50000000000335
2008-01-19 00:17:45,-1.9,-88.00000000000337
2008-01-19 00:17:50,-1.8,-79.00000000000335
2008-01-19 00:17:55,-1.9,-69.50000000000335
2008-01-19 00:18:00,-1.9,-60.000000000003354
2008-01-19 00:18:05,-2.2,-49.00000000000336
2008-01-19 00:18:10,-1.9,-39.50000000000336
2008-01-19 00:18:15,-2.1,-29.00000000000336
2008-01-19 00:18:20,-2.0,-19.00000000000336
2008-01-19 00:18:25,-1.9,-9.50000000000336
2008-01-19 00:18:30,-1.9,-3.361755318564974e-12
2008-01-19 00:18:35,0.0,-3.361755318564974e-12
2008-01-19 00:18:40,0.0,-3.361755318564974e-12
2008-01-19 00:18:45,0.0,-3.361755318564974e-12
2008-01-19 00:18:50,0.0,-3.361755318564974e-12
2008-01-19 00:18:55,0.0,-3.361755318564974e-12
2008-01-19 00:19:00,0.0,-3.361755318564974e-12
2008-01-19 00:19:05,0.0,-3.361755318564974e-12
2008-01-19 00:19:10,0.0,-3.361755318564974e-12
2008-01-19 00:19:15,0.0,-3.361755318564974e-12
2008-01-19 00:19:20,0.0,-3.361755318564974e-12
2008-01-19 00:19:25,0.0,-3.361755318564974e-12
2008-01-19 00:19:30,0.0,-3.361755318564974e-12
2008-01-19 00:19:35,0.0,-3.361755318564974e-12
2008-01-19 00:19:40,0.0,-3.361755318564974e-12
2008-01-19 00:19:45,0.2,-1.0000000000033618
2008-01-19 00:19:50,-0.2,-3.361755318564974e-12
2008-01-19 00:19:55,0.1,-0.5000000000033618
2008-01-19 00:20:00,-0.1,-3.361755318564974e-12
2008-01-19 00:20:05,0.0,-3.361755318564974e-12
2008-01-19 00:20:10,0.0,-3.361755318564974e-12
2008-01-19 00:20:15,0.0,-3.361755318564974e-12
2008-01-19 00:20:20,0.0,-3.361755318564974e-12
2008-01-19 00:20:25,0.1,-0.5000000000033618
2008-01-19 00:20:30,-0.1,-3.361755318564974e-12
2008-01-19 00:20:35,0.1,-0.5000000000033618
2008-01-19 00:20:40,0.8,-4.500000000003362
2008-01-19 00:20:45,1.6,-12.50000000000336
2008-01-19 00:20:50,1.9,-22.00000000000336
2008-01-19 00:20:55,1.6,-30.000000000003357
2008-01-19 00:21:00,1.8,-39.000000000003354
2008-01-19 00:21:05,1.8,-48.000000000003354
2008-01-19 00:21:10,1.9,-57.500000000003354
2008-01-19 00:21:15,2.1,-68.00000000000335
2008-01-19 00:21:20,2.3,-79.50000000000335
2008-01-19 00:21:25,2.0,-89.50000000000335
2008-01-19 00:21:30,2.4,-101.50000000000334
2008-01-19 00:21:35,2.3,-113.00000000000335
2008-01-19 00:21:40,2.5,-125.50000000000335
2008-01-19 00:21:45,1.3,-132.00000000000335
2008-01-19 00:21:50,0.0,-132.00000000000335
2008-01-19 00:21:55,0.0,-132.00000000000335
2008-01-19 00:22:00,0.0,-132.00000000000335
2008-01-19 00:22:05,0.0,-132.00000000000335
2008-01-19 00:22:10,-0.1,-131.50000000000335
2008-01-19 00:22:15,-0.1,-131.00000000000333
2008-01-19 00:22:20,0.2,-132.00000000000333
2008-01-19 00:22:25,0.0,-132.00000000000333
2008-01-19 00:22:30,-0.1,-131.50000000000333
2008-01-19 00:22:35,0.0,-131.50000000000333
2008-01-19 00:22:40,0.3,-133.00000000000333
2008-01-19 00:22:45,-0.1,-132.50000000000333
2008-01-19 00:22:50,0.0,-132.50000000000333
2008-01-19 00:22:55,0.0,-132.50000000000333
2008-01-19 00:23:00,-0.1,-132.00000000000333
2008-01-19 00:23:05,0.0,-132.00000000000333
2008-01-19 00:23:10,-0.1,-131.5000000000033
2008-01-19 00:23:15,0.3,-133.0000000000033
2008-01-19 00:23:20,-0.1,-132.5000000000033
2008-01-19 00:23:25,-0.1,-132.0000000000033
2008-01-19 00:23:30,0.0,-132.0000000000033
2008-01-19 00:23:35,0.2,-133.0000000000033
2008-01-19 00:23:40,-0.1,-132.5000000000033
2008-01-19 00:23:45,-0.1,-132.00000000000327
2008-01-19 00:23:50,0.1,-132.5000000000033
2008-01-19 00:23:55,0.1,-133.0000000000033
2008-01-19 00:24:00,0.1,-133.5000000000033
2008-01-19 00:24:05,0.0,-133.5000000000033
2008-01-19 00:24:10,0.0,-133.5000000000033
2008-01-19 00:24:15,-0.1,-133.0000000000033
2008-01-19 00:24:20,-0.2,-132.0000000000033
2008-01-19 00:24:25,-0.2,-131.0000000000033
2008-01-19 00:24:30,0.0,-131.0000000000033
2008-01-19 00:24:35,0.6,-134.0000000000033
2008-01-19 00:24:40,-0.1,-133.5000000000033
2008-01-19 00:24:45,-0.1,-133.0000000000033
2008-01-19 00:24:50,0.1,-133.5000000000033
2008-01-19 00:24:55,0.0,-133.5000000000033
2008-01-19 00:25:00,-0.6,-130.5000000000033
2008-01-19 00:25:05,-1.4,-123.5000000000033
2008-01-19 00:25:10,-1.8,-114.5000000000033
2008-01-19 00:25:15,-1.8,-105.5000000000033
2008-01-19 00:25:20,-1.9,-96.0000000000033
2008-01-19 00:25:25,-1.7,-87.5000000000033
2008-01-19 00:25:30,-1.4,-80.50000000000331
2008-01-19 00:25:35,-1.7,-72.00000000000331
2008-01-19 00:25:40,-1.5,-64.50000000000331
2008-01-19 00:25:45,-1.7,-56.00000000000332
2008-01-19 00:25:50,-1.7,-47.500000000003325
2008-01-19 00:25:55,-1.8,-38.500000000003325
2008-01-19 00:26:00,-1.9,-29.000000000003325
2008-01-19 00:26:05,-2.0,-19.000000000003325
2008-01-19 00:26:10,-1.8,-10.000000000003325
2008-01-19 00:26:15,-2.0,-3.326228181776969e-12
2008-01-19 00:26:20,0.0,-3.326228181776969e-12
2008-01-19 00:26:25,0.0,-3.326228181776969e-12
2008-01-19 00:26:30,0.0,-3.326228181776969e-12
2008-01-19 00:26:35,0.0,-3.326228181776969e-12
2008-01-19 00:26:40,0.0,-3.326228181776969e-12
2008-01-19 00:26:45,0.2,-1.0000000000033262
2008-01-19 00:26:50,-0.2,-3.326228181776969e-12
2008-01-19 00:26:55,0.0,-3.326228181776969e-12
2008-01-19 00:27:00,0.0,-3.326228181776969e-12
2008-01-19 00:27:05,0.0,-3.326228181776969e-12
2008-01-19 00:27:10,0.0,-3.326228181776969e-12
2008-01-19 00:27:15,0.0,-3.326228181776969e-12
2008-01-19 00:27:20,0.0,-3.326228181776969e-12
2008-01-19 00:27:25,0.0,-3.326228181776969e-12
2008-01-19 00:27:30,0.1,-0.5000000000033262
2008-01-19 00:27:35,-0.1,-3.326228181776969e-12
2008-01-19 00:27:40,0.0,-3.326228181776969e-12
2008-01-19 00:27:45,0.0,-3.326228181776969e-12
2008-01-19 00:27:50,0.0,-3.326228181776969e-12
2008-01-19 00:27:55,0.0,-3.326228181776969e-12
2008-01-19 00:28:00,0.0,-3.326228181776969e-12
2008-01-19 00:28:05,0.0,-3.326228181776969e-12
2008-01-19 00:28:10,0.0,-3.326228181776969e-12
2008-01-19 00:28:15,0.0,-3.326228181776969e-12
2008-01-19 00:28:20,0.2,-1.0000000000033262
2008-01-19 00:28:25,1.8,-10.000000000003325
2008-01-19 00:28:30,1.5,-17.500000000003325
2008-01-19 00:28:35,1.7,-26.000000000003325
2008-01-19 00:28:40,1.7,-34.500000000003325
2008-01-19 00:28:45,1.7,-43.000000000003325
2008-01-19 00:28:50,1.6,-51.000000000003325
2008-01-19 00:28:55,1.9,-60.500000000003325
2008-01-19 00:29:00,1.9,-70.00000000000333
2008-01-19 00:29:05,2.2,-81.00000000000334
2008-01-19 00:29:10,2.0,-91.00000000000334
2008-01-19 00:29:15,2.1,-101.50000000000334
2008-01-19 00:29:20,2.1,-112.00000000000335
2008-01-19 00:29:25,2.3,-123.50000000000335
2008-01-19 00:29:30,1.8,-132.50000000000335
2008-01-19 00:29:35,0.0,-132.50000000000335
2008-01-19 00:29:40,0.0,-132.50000000000335
2008-01-19 00:29:45,-0.1,-132.00000000000335
2008-01-19 00:29:50,0.0,-132.00000000000335
2008-01-19 00:29:55,0.1,-132.50000000000335
2008-01-19 00:30:00,-0.1,-132.00000000000335
2008-01-19 00:30:05,0.0,-132.00000000000335
2008-01-19 00:30:10,0.0,-132.00000000000335
2008-01-19 00:30:15,0.0,-132.00000000000335
2008-01-19 00:30:20,-0.1,-131.50000000000335
2008-01-19 00:30:25,0.1,-132.00000000000335
2008-01-19 00:30:30,0.0,-132.00000000000335
2008-01-19 00:30:35,0.0,-132.00000000000335
2008-01-19 00:30:40,-0.2,-131.00000000000335
2008-01-19 00:30:45,0.1,-131.50000000000335
2008-01-19 00:30:50,0.1,-132.00000000000335
2008-01-19 00:30:55,-0.1,-131.50000000000335
2008-01-19 00:31:00,0.0,-131.50000000000335
2008-01-19 00:31:05,-0.1,-131.00000000000335
2008-01-19 00:31:10,0.1,-131.50000000000335
2008-01-19 00:31:15,-0.1,-131.00000000000335
2008-01-19 00:31:20,0.0,-131.00000000000335
2008-01-19 00:31:25,0.1,-131.50000000000335
2008-01-19 00:31:30,0.0,-131.50000000000335
2008-01-19 00:31:35,-0.1,-131.00000000000335
2008-01-19 00:31:40,0.1,-131.50000000000335
2008-01-19 00:31:45,0.1,-132.00000000000335
2008-01-19 00:31:50,-0.1,-131.50000000000335
2008-01-19 00:31:55,0.0,-131.50000000000335
2008-01-19 00:32:00,0.0,-131.50000000000335
2008-01-19 00:32:05,0.0,-131.50000000000335
2008-01-19 00:32:10,-0.1,-131.00000000000335
2008-01-19 00:32:15,0.1,-131.50000000000335
2008-01-19 00:32:20,-0.2,-130.50000000000335
2008-01-19 00:32:25,0.1,-131.00000000000338
2008-01-19 00:32:30,0.0,-131.00000000000338
2008-01-19 00:32:35,0.0,-131.00000000000338
2008-01-19 00:32:40,0.1,-131.50000000000338
2008-01-19 00:32:45,-0.1,-131.00000000000338
2008-01-19 00:32:50,0.0,-131.00000000000338
2008-01-19 00:32:55,0.1,-131.50000000000338
2008-01-19 00:33:00,-0.7,-128.00000000000338
2008-01-19 00:33:05,0.3,-129.50000000000338
2008-01-19 00:33:10,0.3,-131.00000000000338
2008-01-19 00:33:15,0.0,-131.00000000000338
2008-01-19 00:33:20,0.0,-131.00000000000338
2008-01-19 00:33:25,0.1,-131.5000000000034
2008-01-19 00:33:30,-0.1,-131.00000000000338
2008-01-19 00:33:35,0.0,-131.00000000000338
2008-01-19 00:33:40,0.0,-131.00000000000338
2008-01-19 00:33:45,-0.1,-130.50000000000338
2008-01-19 00:33:50,-1.3,-124.00000000000338
2008-01-19 00:33:55,-2.0,-114.00000000000338
2008-01-19 00:34:00,-2.1,-103.50000000000337
2008-01-19 00:34:05,-2.3,-92.00000000000337
2008-01-19 00:34:10,-2.1,-81.50000000000335
2008-01-19 00:34:15,-1.9,-72.00000000000335
2008-01-19 00:34:20,-1.9,-62.500000000003354
2008-01-19 00:34:25,-2.2,-51.50000000000336
2008-01-19 00:34:30,-2.1,-41.00000000000336
2008-01-19 00:34:35,-2.0,-31.00000000000336
2008-01-19 00:34:40,-2.0,-21.00000000000336
2008-01-19 00:34:45,-2.2,-10.00000000000336
2008-01-19 00:34:50,-2.0,-3.361755318564974e-12
2008-01-19 00:34:55,0.0,-3.361755318564974e-12
2008-01-19 00:35:00,0.0,-3.361755318564974e-12
2008-01-19 00:35:05,0.0,-3.361755318564974e-12
2008-01-19 00:35:10,0.0,-3.361755318564974e-12
2008-01-19 00:35:15,0.0,-3.361755318564974e-12
2008-01-19 00:35:20,0.0,-3.361755318564974e-12
2008-01-19 00:35:25,0.0,-3.361755318564974e-12
2008-01-19 00:35:30,0.0,-3.361755318564974e-12
2008-01-19 00:35:35,0.0,-3.361755318564974e-12
2008-01-19 00:35:40,0.0,-3.361755318564974e-12
2008-01-19 00:35:45,0.1,-0.5000000000033618
2008-01-19 00:35:50,-0.1,-3.361755318564974e-12
2008-01-19 00:35:55,0.0,-3.361755318564974e-12
2008-01-19 00:36:00,0.1,-0.5000000000033618
2008-01-19 00:36:05,0.0,-0.5000000000033618
2008-01-19 00:36:10,0.0,-0.5000000000033618
2008-01-19 00:36:15,-0.1,-3.361755318564974e-12
2008-01-19 00:36:20,0.1,-0.5000000000033618
2008-01-19 00:36:25,-0.1,-3.361755318564974e-12
2008-01-19 00:36:30,0.3,-1.5000000000033618
2008-01-19 00:36:35,-0.1,-1.0000000000033618
2008-01-19 00:36:40,-0.1,-0.5000000000033616
2008-01-19 00:36:45,0.1,-1.0000000000033618
2008-01-19 00:36:50,-0.1,-0.5000000000033616
2008-01-19 00:36:55,-0.1,-3.361616540686896e-12
2008-01-19 00:37:00,0.0,-3.361616540686896e-12
2008-01-19 00:37:05,0.2,-1.0000000000033618
2008-01-19 00:37:10,-0.1,-0.5000000000033616
2008-01-19 00:37:15,-0.1,-3.361616540686896e-12
2008-01-19 00:37:20,0.1,-0.5000000000033616
2008-01-19 00:37:25,-0.1,-3.361616540686896e-12
2008-01-19 00:37:30,0.0,-3.361616540686896e-12
2008-01-19 00:37:35,0.9,-4.500000000003362
2008-01-19 00:37:40,1.7,-13.000000000003363
2008-01-19 00:37:45,1.8,-22.000000000003364
2008-01-19 00:37:50,1.7,-30.500000000003364
2008-01-19 00:37:55,1.8,-39.50000000000336
2008-01-19 00:38:00,1.6,-47.50000000000337
2008-01-19 00:38:05,1.8,-56.50000000000337
2008-01-19 00:38:10,2.0,-66.50000000000337
2008-01-19 00:38:15,1.8,-75.50000000000337
2008-01-19 00:38:20,2.0,-85.50000000000338
2008-01-19 00:38:25,1.9,-95.00000000000338
2008-01-19 00:38:30,2.1,-105.50000000000338
2008-01-19 00:38:35,2.2,-116.50000000000338
2008-01-19 00:38:40,2.2,-127.50000000000338
2008-01-19 00:38:45,0.7,-131.00000000000338
2008-01-19 00:38:50,0.0,-131.00000000000338
2008-01-19 00:38:55,0.0,-131.00000000000338
2008-01-19 00:39:00,-0.1,-130.50000000000335
2008-01-19 00:39:05,0.0,-130.50000000000335
2008-01-19 00:39:10,0.0,-130.50000000000335
2008-01-19 00:39:15,-0.1,-130.00000000000335
2008-01-19 00:39:20,0.0,-130.00000000000335
2008-01-19 00:39:25,0.0,-130.00000000000335
2008-01-19 00:39:30,0.0,-130.00000000000335
2008-01-19 00:39:35,0.0,-130.00000000000335
2008-01-19 00:39:40,0.0,-130.00000000000335
2008-01-19 00:39:45,0.0,-130.00000000000335
2008-01-19 00:39:50,0.0,-130.00000000000335
2008-01-19 00:39:55,0.1,-130.50000000000335
2008-01-19 00:40:00,-0.1,-130.00000000000335
2008-01-19 00:40:05,0.0,-130.00000000000335
2008-01-19 00:40:10,0.0,-130.00000000000335
2008-01-19 00:40:15,0.0,-130.00000000000335
2008-01-19 00:40:20,0.1,-130.50000000000335
2008-01-19 00:40:25,0.0,-130.50000000000335
2008-01-19 00:40:30,0.0,-130.50000000000335
2008-01-19 00:40:35,-0.1,-130.00000000000335
2008-01-19 00:40:40,0.1,-130.50000000000335
2008-01-19 00:40:45,-0.1,-130.00000000000335
2008-01-19 00:40:50,0.1,-130.50000000000335
2008-01-19 00:40:55,-0.1,-130.00000000000335
2008-01-19 00:41:00,0.0,-130.00000000000335
2008-01-19 00:41:05,0.0,-130.00000000000335
2008-01-19 00:41:10,0.1,-130.50000000000335
2008-01-19 00:41:15,-0.1,-130.00000000000335
2008-01-19 00:41:20,0.0,-130.00000000000335
2008-01-19 00:41:25,0.0,-130.00000000000335
2008-01-19 00:41:30,0.0,-130.00000000000335
2008-01-19 00:41:35,0.0,-130.00000000000335
2008-01-19 00:41:40,0.0,-130.00000000000335
2008-01-19 00:41:45,0.0,-130.00000000000335
2008-01-19 00:41:50,0.0,-130.00000000000335
2008-01-19 00:41:55,0.0,-130.00000000000335
2008-01-19 00:42:00,0.0,-130.00000000000335
2008-01-19 00:42:05,0.0,-130.00000000000335
2008-01-19 00:42:10,0.0,-130.00000000000335
2008-01-19 00:42:15,0.0,-130.00000000000335
2008-01-19 00:42:20,-1.3,-123.50000000000335
2008-01-19 00:42:25,-1.9,-114.00000000000335
2008-01-19 00:42:30,-1.8,-105.00000000000335
2008-01-19 00:42:35,-2.0,-95.00000000000335
2008-01-19 00:42:40,-1.8,-86.00000000000335
2008-01-19 00:42:45,-1.6,-78.00000000000335
2008-01-19 00:42:50,-1.9,-68.50000000000335
2008-01-19 00:42:55,-1.7,-60.000000000003354
2008-01-19 00:43:00,-1.9,-50.500000000003354
