Dtime,Velocity,Depth
2008-01-18 00:17:15,0.2,-5.750000000001849
2008-01-18 00:17:20,0.3,-7.250000000001849
2008-01-18 00:17:25,0.3,-8.75000000000185
2008-01-18 00:17:30,0.3,-10.25000000000185
2008-01-18 00:17:35,0.4,-12.250000000001847
2008-01-18 00:17:40,0.2,-13.25000000000185
2008-01-18 00:17:45,-0.3,-11.750000000001851
2008-01-18 00:17:50,-0.8,-7.75000000000185
2008-01-18 00:17:55,-0.5,-5.25000000000185
2008-01-18 00:18:00,-0.134999999999999,-4.575000000001855
2008-01-18 00:18:05,-0.315000000000001,-3.00000000000185
2008-01-18 00:18:10,-0.4,-1.00000000000185
2008-01-18 00:18:15,-0.2,-1.849909114781667e-12
2008-01-18 00:18:20,0.0,-1.849909114781667e-12
2008-01-18 00:18:25,0.0,-1.849909114781667e-12
2008-01-18 00:18:30,0.0,-1.849909114781667e-12
2008-01-18 00:18:35,0.0,-1.849909114781667e-12
2008-01-18 00:18:40,0.0,-1.849909114781667e-12
2008-01-18 00:18:45,0.0,-1.849909114781667e-12
2008-01-18 00:18:50,0.0,-1.849909114781667e-12
2008-01-18 00:18:55,0.1,-0.50000000000185
2008-01-18 00:19:00,0.2,-1.5000000000018499
2008-01-18 00:19:05,-0.3,-1.849909114781667e-12
2008-01-18 00:19:10,0.0,-1.849909114781667e-12
2008-01-18 00:19:15,0.7,-3.500000000001849
2008-01-18 00:19:20,0.3,-5.000000000001849
2008-01-18 00:19:25,0.1,-5.50000000000185
2008-01-18 00:19:30,0.4,-7.500000000001849
2008-01-18 00:19:35,-0.4,-5.50000000000185
2008-01-18 00:19:40,-0.4,-3.50000000000185
2008-01-18 00:19:45,-0.5,-1.00000000000185
2008-01-18 00:19:50,-0.2,-1.849909114781667e-12
2008-01-18 00:19:55,0.0,-1.849909114781667e-12
2008-01-18 00:20:00,0.0,-1.849909114781667e-12
2008-01-18 00:20:05,0.2,-1.00000000000185
2008-01-18 00:20:10,-0.2,-1.849909114781667e-12
2008-01-18 00:20:15,0.1,-0.50000000000185
2008-01-18 00:20:20,0.2,-1.5000000000018499
2008-01-18 00:20:25,0.1,-2.0000000000018496
2008-01-18 00:20:30,0.0,-2.0000000000018496
2008-01-18 00:20:35,0.0,-2.0000000000018496
2008-01-18 00:20:40,-0.1,-1.5000000000018499
2008-01-18 00:20:45,-0.3,-1.849909114781667e-12
2008-01-18 00:20:50,0.0,-1.849909114781667e-12
2008-01-18 00:20:55,0.0,-1.849909114781667e-12
2008-01-18 00:21:00,0.0,-1.849909114781667e-12
2008-01-18 00:21:05,0.0,-1.849909114781667e-12
2008-01-18 00:21:10,0.2,-1.00000000000185
2008-01-18 00:21:15,0.0,-1.00000000000185
2008-01-18 00:21:20,-0.2,-1.849909114781667e-12
2008-01-18 00:21:25,0.1,-0.50000000000185
2008-01-18 00:21:30,-0.1,-1.849909114781667e-12
2008-01-18 00:21:35,0.0,-1.849909114781667e-12
2008-01-18 00:21:40,0.0,-1.849909114781667e-12
2008-01-18 00:21:45,0.0,-1.849909114781667e-12
2008-01-18 00:21:50,0.0,-1.849909114781667e-12
2008-01-18 00:21:55,0.0,-1.849909114781667e-12
2008-01-18 00:22:00,0.0,-1.849909114781667e-12
2008-01-18 00:22:05,0.0,-1.849909114781667e-12
2008-01-18 00:22:10,0.5,-2.5000000000018496
2008-01-18 00:22:15,0.6,-5.50000000000185
2008-01-18 00:22:20,-0.1,-5.000000000001849
2008-01-18 00:22:25,0.0,-5.000000000001849
2008-01-18 00:22:30,0.0,-5.000000000001849
2008-01-18 00:22:35,0.1,-5.50000000000185
2008-01-18 00:22:40,0.0,-5.50000000000185
2008-01-18 00:22:45,-0.4,-3.50000000000185
2008-01-18 00:22:50,-0.5,-1.00000000000185
2008-01-18 00:22:55,0.1,-1.5000000000018499
2008-01-18 00:23:00,-0.2,-0.5000000000018499
2008-01-18 00:23:05,0.1,-1.0000000000018499
2008-01-18 00:23:10,-0.1,-0.5000000000018499
2008-01-18 00:23:15,-0.1,-1.849770336903589e-12
2008-01-18 00:23:20,0.0,-1.849770336903589e-12
2008-01-18 00:23:25,0.0,-1.849770336903589e-12
2008-01-18 00:23:30,0.0,-1.849770336903589e-12
2008-01-18 00:23:35,0.0,-1.849770336903589e-12
2008-01-18 00:23:40,0.0,-1.849770336903589e-12
2008-01-18 00:23:45,0.0,-1.849770336903589e-12
2008-01-18 00:23:50,0.0,-1.849770336903589e-12
2008-01-18 00:23:55,0.0,-1.849770336903589e-12
2008-01-18 00:24:00,0.0,-1.849770336903589e-12
2008-01-18 00:24:05,0.1,-0.5000000000018499
2008-01-18 00:24:10,0.1,-1.0000000000018499
2008-01-18 00:24:15,0.0,-1.0000000000018499
2008-01-18 00:24:20,0.0,-1.0000000000018499
2008-01-18 00:24:25,0.1,-1.5000000000018499
2008-01-18 00:24:30,0.0,-1.5000000000018499
2008-01-18 00:24:35,-0.2,-0.5000000000018499
2008-01-18 00:24:40,-0.1,-1.849770336903589e-12
2008-01-18 00:24:45,0.0,-1.849770336903589e-12
2008-01-18 00:24:50,0.0,-1.849770336903589e-12
2008-01-18 00:24:55,0.0,-1.849770336903589e-12
2008-01-18 00:25:00,0.2,-1.0000000000018499
2008-01-18 00:25:05,-0.2,-1.849770336903589e-12
2008-01-18 00:25:10,0.1,-0.5000000000018499
2008-01-18 00:25:15,0.2,-1.5000000000018499
2008-01-18 00:25:20,-0.1,-1.0000000000018499
2008-01-18 00:25:25,-0.1,-0.5000000000018499
2008-01-18 00:25:30,0.1,-1.0000000000018499
2008-01-18 00:25:35,0.0,-1.0000000000018499
2008-01-18 00:25:40,-0.2,-1.849770336903589e-12
